2018-02-06	09:30:54	Margin	 	CNY	SH	 	'601398	B	O	10000	1	7.580
2018-02-06	09:32:45	Margin	 	CNY	SH	 	'600036	B	O	2000	1	34.150
2018-02-06	09:33:45	Margin	 	CNY	SH	 	'510050	B	O	30000	1	3.134
2018-02-06	09:37:55	Margin	 	CNY	SH	 	'600519	B	O	100	1	713.000
2018-02-06	09:48:36	Margin	 	CNY	SH	 	'601398	B	O	10000	1	7.540
2018-02-06	09:50:16	Margin	 	CNY	SH	 	'600036	B	O	2000	1	33.939
2018-02-06	09:56:00	Margin	 	CNY	SH	 	'600036	B	O	2000	1	33.550
2018-02-06	10:14:03	Margin	 	CNY	SZ	 	'000333	B	O	1000	1	54.200
