2017-10-23T21:30	177.8	178.0	175.6	176.1
2017-10-23T21:35	176.22	176.4	175.87	176.19
2017-10-23T21:40	176.18	176.7	175.92	176.06
2017-10-23T21:45	176.02	176.09	175.12	175.24
2017-10-23T21:50	175.25	175.35	173.77	174.4
2017-10-23T21:55	174.43	175.13	174.26	174.77
2017-10-23T22:00	174.66	174.77	174.3	174.39
2017-10-23T22:05	174.37	174.41	173.9	174.18
2017-10-23T22:10	174.15	174.85	174.13	174.35
2017-10-23T22:15	174.35	174.6	174.06	174.58
2017-10-23T22:20	174.58	175.23	174.57	175.09
2017-10-23T22:25	175.09	175.15	174.68	175.14
2017-10-23T22:30	175.1	175.18	174.71	174.87
2017-10-23T22:35	174.91	175.18	174.85	175.08
2017-10-23T22:40	175.04	175.16	174.54	174.64
2017-10-23T22:45	174.64	174.8	174.3	174.32
2017-10-23T22:50	174.32	174.74	174.3	174.65
2017-10-23T22:55	174.65	174.8	174.3	174.32
2017-10-23T23:00	174.29	174.5	174.03	174.08
2017-10-23T23:05	174.13	174.52	174.09	174.5
2017-10-23T23:10	174.46	174.74	174.4	174.48
2017-10-23T23:15	174.46	174.68	174.43	174.56
2017-10-23T23:20	174.55	174.67	174.35	174.38
2017-10-23T23:25	174.37	174.4	174.12	174.12
2017-10-23T23:30	174.11	174.42	174.07	174.4
2017-10-23T23:35	174.4	174.42	174.1	174.11
2017-10-23T23:40	174.13	174.5	174.07	174.22
2017-10-23T23:45	174.24	174.25	174.1	174.15
2017-10-23T23:50	174.15	174.33	174.12	174.26
2017-10-23T23:55	174.28	174.47	174.15	174.31
2017-10-24T00:00	174.3	174.38	174.21	174.23
2017-10-24T00:05	174.22	174.29	173.92	173.92
2017-10-24T00:10	173.95	174.1	173.85	173.89
2017-10-24T00:15	173.9	174.1	173.83	174.05
2017-10-24T00:20	174.05	174.47	173.95	174.36
2017-10-24T00:25	174.36	174.59	174.35	174.46
2017-10-24T00:30	174.45	174.51	174.14	174.15
2017-10-24T00:35	174.15	174.43	174.14	174.31
2017-10-24T00:40	174.3	174.51	174.25	174.51
2017-10-24T00:45	174.5	174.53	174.22	174.22
2017-10-24T00:50	174.25	174.44	174.23	174.4
2017-10-24T00:55	174.4	174.43	174.35	174.38
2017-10-24T01:00	174.38	174.65	174.38	174.64
2017-10-24T01:05	174.59	174.95	174.5	174.88
2017-10-24T01:10	174.87	174.92	174.55	174.67
2017-10-24T01:15	174.67	174.79	174.56	174.71
2017-10-24T01:20	174.69	174.87	174.66	174.74
2017-10-24T01:25	174.73	174.81	174.61	174.78
2017-10-24T01:30	174.79	174.81	174.35	174.44
2017-10-24T01:35	174.46	174.74	174.41	174.52
2017-10-24T01:40	174.54	174.72	174.41	174.7
2017-10-24T01:45	174.7	174.72	174.51	174.57
2017-10-24T01:50	174.58	174.68	174.42	174.57
2017-10-24T01:55	174.56	174.77	174.56	174.77
2017-10-24T02:00	174.75	174.85	174.72	174.83
2017-10-24T02:05	174.77	174.85	174.69	174.78
2017-10-24T02:10	174.76	174.84	174.53	174.57
2017-10-24T02:15	174.58	174.64	174.4	174.53
2017-10-24T02:20	174.51	174.58	174.12	174.2
2017-10-24T02:25	174.2	174.42	174.16	174.35
2017-10-24T02:30	174.35	174.35	174.15	174.15
2017-10-24T02:35	174.16	174.29	174.1	174.12
2017-10-24T02:40	174.13	174.18	174.02	174.03
2017-10-24T02:45	174.03	174.06	173.81	173.9
2017-10-24T02:50	173.93	173.95	173.75	173.89
2017-10-24T02:55	173.89	173.95	173.77	173.83
2017-10-24T03:00	173.82	173.98	173.81	173.88
2017-10-24T03:05	173.9	173.95	173.18	173.19
2017-10-24T03:10	173.21	173.29	173.05	173.21
2017-10-24T03:15	173.22	173.55	173.16	173.29
2017-10-24T03:20	173.3	173.56	173.27	173.56
2017-10-24T03:25	173.58	173.7	173.28	173.45
2017-10-24T03:30	173.39	173.64	173.28	173.37
2017-10-24T03:35	173.36	173.56	173.17	173.21
2017-10-24T03:40	173.21	173.59	173.14	173.57
2017-10-24T03:45	173.56	173.79	173.56	173.69
2017-10-24T03:50	173.68	173.68	173.34	173.49
2017-10-24T03:55	173.52	173.61	173.31	173.39
