sh000001	上证指数	0.0074077137489611	6.83067139582272e-05	960	0.448103129127652
sh000016	上证50	-0.000217235452778408	0.000176950051922578	960	-0.00816110767788023
sh000300	沪深300	0.00435217501794716	8.31703353762584e-05	960	0.238515900950111
sh000905	中证500	0.0189896300209109	5.09099002737887e-05	960	1.3349567664021
sh510050	50ETF	0.000491114702430573	0.000259060543529147	960	0.0152484676086039
sh600000	浦发银行	-0.00898152785222073	0.000831055213643952	960	-0.15570441613726
sh600006	东风汽车	0.00413345617998739	0.00147686938464377	960	0.0537512541966738
sh600008	首创股份	-0.00815793100768392	0.00167555599672826	960	-0.0995985993018529
sh600009	上海机场	0.0427950326247022	0.00138406043724133	960	0.575253192872463
sh600010	包钢股份	0.0432070991140412	0.00596518921559375	960	0.279613084013337
sh600011	华能国际	0.00754487587611385	0.00105516713442104	960	0.116077318337694
sh600012	皖通高速	-0.0110929050352646	0.000723812766734505	960	-0.206069788284485
sh600015	华夏银行	-0.01622663126178	0.00088080655795068	960	-0.273274694190685
sh600016	民生银行	-0.00195309587894443	0.0008500182674361	960	-0.0334775864805833
sh600017	日照港	0.014285871455986	0.00208159289381793	960	0.156485718816868
sh600018	上港集团	0.0254736291354951	0.00125543728502121	960	0.359380036287784
sh600019	宝钢股份	0.0274172234969418	0.00294531913848157	960	0.252498452714043
sh600021	上海电力	0.00123129728957483	0.000721998012462633	960	0.022900190168328
sh600022	山东钢铁	0.0580917007270925	0.00805018885396024	960	0.323630608760535
sh600023	浙能电力	0.00452200444164119	0.00171817229574283	960	0.0545185142682895
sh600026	中远海能	0.00357155010710508	0.00112815881717338	960	0.0531395503742012
sh600027	华电国际	-0.00547445761406073	0.00208063249010539	960	-0.0599777761783209
sh600028	中国石化	-0.0108620247907733	0.00143582556409873	960	-0.143259103105548
sh600029	南方航空	0.0617428874981568	0.00367898544161895	960	0.508980452992968
sh600030	中信证券	0.0525827062193314	0.00159876702716314	960	0.657787434309322
sh600031	三一重工	-0.048846766070912	0.0110970412866895	960	-0.231752563672162
sh600036	招商银行	-0.0295568985267456	0.00200113980067349	960	-0.330265041759934
sh600037	歌华有线	-0.00201657264258126	0.00130753741003897	960	-0.0278696300853363
sh600038	中直股份	-0.0305196872111716	0.00177675957053243	960	-0.361932890513355
sh600039	四川路桥	0.0187440029144038	0.00208900517463736	960	0.204962458809298
sh600048	保利地产	0.00250133095495564	0.0011195116524096	960	0.0373595644218752
sh600050	中国联通	-0.0331956038643718	0.00207526055025419	960	-0.364257154520564
sh600053	九鼎投资	-0.00463910903102926	0.00131650678321429	960	-0.0638955213723966
sh600056	中国医药	-0.0218587413394118	0.000894050886062117	960	-0.365433739186839
sh600058	五矿发展	0.0191817834797132	0.000979003117311567	960	0.306426038426272
sh600059	古越龙山	0.00571187549218011	0.00101315990326242	960	0.0896789904432192
sh600060	海信电器	0.00101115981448208	0.000641861688037546	960	0.0199454172633953
sh600061	国投安信	0.0217212332691727	0.00187697011293878	960	0.25058574291881
sh600062	华润双鹤	-0.0364973409820935	0.00199736709647579	960	-0.408250639806421
sh600064	南京高科	0.00479250213847582	0.000636502575343429	960	0.0949323182541752
sh600066	宇通客车	-0.00660436198654668	0.00117592590693068	960	-0.0962482787147315
sh600067	冠城大通	-0.0166170381671095	0.00136433700765694	960	-0.224844497146374
sh600068	葛洲坝	0.0119097893390373	0.00111401532166953	960	0.178332702715268
sh600073	上海梅林	0.0240003766417709	0.00137115861052475	960	0.323976079324836
sh600074	保千里	0	0	960	NA
sh600079	人福医药	-0.0115111112349414	0.000723708999013193	960	-0.213855475423699
sh600085	同仁堂	0.00701809357094174	0.000354594508505071	960	0.186263716432342
sh600086	东方金钰	-0.0101164064356032	0.000891258409364271	960	-0.169353476159735
sh600088	中视传媒	0.0241933854553111	0.00118416239978113	960	0.351436234900022
sh600089	特变电工	0.0215393443262359	0.000803839342789824	960	0.379771291051428
sh600094	大名城	0.00728350184588855	0.00118869218204344	960	0.105574569160363
sh600098	广州发展	0.00450252402290674	0.000891492248115184	960	0.0753609020578195
sh600100	同方股份	0	0	960	NA
sh600104	上汽集团	-0.0218368655293792	0.000898673335739749	960	-0.364127197462426
sh600108	亚盛集团	0.0145824265405506	0.00237944384036489	960	0.149401849862113
sh600109	国金证券	0.0330086547836961	0.00155129485872461	960	0.418970330692611
sh600111	北方稀土	0.0358348215983461	0.0030690576969185	960	0.32332633185865
sh600112	*ST天成	-0.00480450386099618	0.00138014585668784	960	-0.064629906605717
sh600115	东方航空	0.00809838935220797	0.00182324489601937	960	0.0947824602926553
sh600118	中国卫星	0.00238213201366155	0.000394329205933409	960	0.0599491873067973
sh600120	浙江东方	-0.010634410965118	0.00107260786874322	960	-0.16227831584268
sh600122	宏图高科	0.00433737206659468	0.000862014207868909	960	0.0738274884269804
sh600125	铁龙物流	0.113503379620896	0.014793452046027	960	0.466567833297086
sh600126	杭钢股份	0.00633952393954618	0.00233021085999474	960	0.0656306382683417
sh600138	中青旅	0.0133367236681512	0.000567317440590021	960	0.27986636441725
sh600141	兴发集团	0.130955316875919	0.00408938061629719	960	1.02562527147932
sh600143	金发科技	0.000863450873581972	0.00172653633984339	960	0.0103846905684878
sh600150	中国船舶	-0.00301999963187916	0.00106551970485934	960	-0.046235097175823
sh600151	航天机电	0.000491670107635178	0.000983487332990201	960	0.0078348947485451
sh600153	建发股份	0.0229382462040488	0.00178099521223588	960	0.271668547542001
sh600157	永泰能源	0.0069528098296322	0.00300645019295412	960	0.0633695572326099
