sh000001	3351.8715
sh000016	2964.35066666667
sh000300	4125.03333333333
sh000905	6162.28583333333
sh510050	2.95976666666667
sh600000	12.805
sh600004	15.692
sh600006	5.4885
sh600007	16.1853333333333
sh600008	5.176
sh600009	46.3936666666667
sh600010	2.43366666666667
sh600011	6.34783333333333
sh600012	11.0473333333333
sh600015	9.427
sh600016	8.70333333333333
sh600017	3.87566666666667
sh600018	7.20316666666667
sh600019	9.43116666666667
sh600021	8.62433333333333
sh600022	2.1835
sh600023	5.61533333333333
sh600026	5.979
sh600027	3.70983333333333
sh600028	6.6695
sh600029	11.4966666666667
sh600030	19.2768333333333
sh600031	8.92033333333333
sh600036	31.0991666666667
sh600037	12.844
sh600038	41.7521666666667
sh600039	3.98
sh600048	15.4085
sh600050	6.5715
sh600053	23.3286666666667
sh600056	23.484
sh600057	8.26633333333333
sh600058	11.3115
sh600060	15.6558333333333
sh600061	13.168
sh600062	23.4151666666667
sh600066	23.3998333333333
sh600068	8.936
sh600072	12.4205
sh600074	5.35466666666667
sh600079	16.8093333333333
sh600085	33.0008333333333
sh600086	10.6085
sh600089	9.531
sh600090	7.707
sh600093	13.6998333333333
sh600094	7.135
sh600098	6.74533333333333
sh600100	10.047
sh600104	33.5968333333333
sh600109	9.24766666666667
sh600110	8.83883333333333
sh600111	13.6735
sh600115	7.95816666666667
sh600118	23.1685
sh600120	22.9343333333333
sh600125	9.84283333333333
sh600126	6.8485
sh600138	22.0905
sh600143	6.36466666666667
sh600150	24.198
sh600153	11.9798333333333
sh600155	10.4428333333333
sh600157	3.59366666666667
sh600158	11.2573333333333
sh600160	11.279
sh600161	28.0575
sh600166	2.70983333333333
sh600167	24.4988333333333
sh600170	3.813
sh600172	8.25166666666667
sh600175	4.95283333333333
sh600176	16.485
sh600177	9.272
sh600179	25.127
sh600180	10.3806666666667
sh600183	16.8311666666667
sh600185	5.84333333333333
sh600188	15.954
sh600196	42.3863333333333
sh600198	9.47016666666667
sh600201	29.8178333333333
sh600208	4.979
sh600219	3.51066666666667
sh600221	3.20566666666667
sh600226	6.763
sh600230	45.2796666666667
sh600231	4.96533333333333
sh600233	16.4598333333333
sh600236	5.66183333333333
sh600240	8.58733333333333
sh600252	4.04533333333333
sh600256	4.78533333333333
sh600258	30.4445
sh600259	35.5366666666667
sh600260	30.0201666666667
sh600266	12.839
sh600267	14.1803333333333
sh600269	5.12433333333333
sh600270	17.7426666666667
sh600271	21.127
sh600273	8.971
sh600276	73.3476666666667
sh600277	6.08583333333333
sh600282	5.16033333333333
sh600291	22.7541666666667
sh600295	13.5583333333333
sh600297	7.63583333333333
sh600298	32.741
sh600299	11.7381666666667
sh600307	2.78133333333333
sh600309	37.8553333333333
sh600312	9.293
sh600315	34.4393333333333
sh600316	12.955
sh600317	3.24766666666667
sh600320	5.78016666666667
sh600325	8.1345
sh600329	14.4923333333333
sh600331	4.9175
sh600332	28.0758333333333
sh600335	10.5211666666667
sh600337	5.732
sh600338	38.941
sh600339	5.18933333333333
sh600340	37.5423333333333
sh600346	14.475
sh600348	7.981
sh600350	6.11966666666667
sh600352	12.292
sh600362	19.2518333333333
sh600369	4.66833333333333
sh600372	13.3576666666667
sh600373	16.5913333333333
sh600376	9.74933333333333
sh600377	9.901
sh600380	11.9495
sh600383	13.8065
sh600388	15.555
sh600390	11.3346666666667
sh600392	17.2031666666667
sh600393	6.56016666666667
sh600395	6.92716666666667
sh600398	10.8125
sh600400	6.84666666666667
sh600403	4.553
sh600406	17.2406666666667
sh600409	9.83616666666667
sh600415	5.69633333333333
sh600418	8.59116666666667
sh600420	11.5575
sh600426	17.5001666666667
sh600428	5.5675
sh600435	11.1765
sh600436	72.0648333333333
sh600438	11.2295
sh600446	15.5506666666667
sh600460	15.169
sh600466	10.4738333333333
sh600477	9.58433333333333
sh600478	6.57633333333333
sh600482	24.7066666666667
sh600483	7.3635
sh600485	17.138
sh600486	51.5746666666667
sh600487	39.0173333333333
sh600489	9.4355
sh600490	8.65083333333333
sh600491	9.76666666666667
sh600497	7.05416666666667
sh600498	28.5056666666667
sh600499	10.3165
sh600500	8.09716666666667
sh600503	6.17183333333333
sh600507	15.8305
sh600511	28.1835
sh600515	13.164
sh600516	29.2343333333333
sh600518	21.482
sh600519	728.5145
sh600521	28.0281666666667
sh600522	12.9928333333333
sh600525	15.8555
sh600528	11.9061666666667
sh600535	36.1986666666667
sh600545	10.0118333333333
sh600547	29.6496666666667
sh600548	8.858
sh600549	24.9248333333333
sh600550	6.51566666666667
sh600562	21.0671666666667
sh600563	46.5985
sh600565	4.12766666666667
sh600566	41.1341666666667
sh600567	4.70933333333333
