09:00 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:01 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:02 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:03 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:04 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:05 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:06 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:07 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:08 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:09 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:10 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:11 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:12 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:13 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:14 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:15 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:16 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:17 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:18 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:19 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:20 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:21 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:22 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:23 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:24 	 13065.73 	 13065.73 	 13065.73 	 13065.73
09:25 	 13065.73 	 13069.649719 	 13065.73 	 13069.649719
09:26 	 13069.649719 	 13069.649719 	 13069.649719 	 13069.649719
09:27 	 13069.649719 	 13069.649719 	 13069.649719 	 13069.649719
09:28 	 13069.649719 	 13069.649719 	 13069.649719 	 13069.649719
09:29 	 13069.649719 	 13069.649719 	 13069.649719 	 13069.649719
09:30 	 13069.649719 	 13073.569437999999 	 13061.810281 	 13061.810281
09:31 	 13061.810281 	 13064.423427 	 13047.437978 	 13047.437978
09:32 	 13047.437978 	 13061.810281 	 13046.131405 	 13055.277415999999
09:33 	 13055.277415999999 	 13059.197135 	 13044.824831999998 	 13044.824831999998
09:34 	 13042.211685999999 	 13046.131405 	 13018.693372 	 13019.999945
09:35 	 13022.613091 	 13043.518258999999 	 13018.693372 	 13039.598539999999
09:36 	 13042.211685999999 	 13042.211685999999 	 13017.386799 	 13019.999945
09:37 	 13019.999945 	 13027.839382999999 	 13016.080226 	 13026.532809999999
09:38 	 13025.226236999999 	 13029.145955999998 	 13019.999945 	 13023.919664
09:39 	 13026.532809999999 	 13030.452528999998 	 13022.613091 	 13030.452528999998
09:40 	 13030.452528999998 	 13033.065675 	 13017.386799 	 13018.693372
09:41 	 13019.999945 	 13022.613091 	 13009.547361 	 13010.853934
09:42 	 13009.547361 	 13012.160507 	 13004.321069 	 13004.321069
09:43 	 13009.547361 	 13018.693372 	 13005.627642 	 13017.386799
09:44 	 13017.386799 	 13023.919664 	 13014.773653 	 13022.613091
09:45 	 13022.613091 	 13023.919664 	 13012.160507 	 13012.160507
09:46 	 13013.46708 	 13023.919664 	 13006.934215000001 	 13023.919664
09:47 	 13023.919664 	 13033.065675 	 13021.306518 	 13033.065675
09:48 	 13033.065675 	 13035.678821 	 13027.839382999999 	 13031.759101999998
09:49 	 13030.452528999998 	 13031.759101999998 	 13025.226236999999 	 13027.839382999999
09:50 	 13027.839382999999 	 13029.145955999998 	 13021.306518 	 13021.306518
09:51 	 13021.306518 	 13029.145955999998 	 13021.306518 	 13027.839382999999
09:52 	 13027.839382999999 	 13027.839382999999 	 13022.613091 	 13022.613091
09:53 	 13021.306518 	 13022.613091 	 13009.547361 	 13009.547361
09:54 	 13009.547361 	 13013.46708 	 13008.240788000001 	 13009.547361
09:55 	 13009.547361 	 13009.547361 	 13000.40135 	 13004.321069
09:56 	 13004.321069 	 13008.240788000001 	 13000.40135 	 13003.014496
09:57 	 13003.014496 	 13004.321069 	 13000.40135 	 13003.014496
09:58 	 13003.014496 	 13016.080226 	 13001.707923 	 13016.080226
09:59 	 13014.773653 	 13022.613091 	 13014.773653 	 13019.999945
10:00 	 13019.999945 	 13019.999945 	 13006.934215000001 	 13006.934215000001
10:01 	 13006.934215000001 	 13008.240788000001 	 13006.934215000001 	 13008.240788000001
