D,T,O,H,L,C,chg,chgSq,cumChg,rowN,meanSoFar,stdMean,sd
2017-08-24,1401,5.93,5.93,5.92,5.93,0,0,0.00865329269176407,181,4.78082469158236e-05,0.0114739792597977,0.00143628892427447
2017-08-24,1402,5.92,5.93,5.92,5.92,-0.00168634064080941,2.8437447568455e-06,0.00696695205095466,182,3.82799563239267e-05,0.0091871895177424,0.00143807230972787
2017-08-24,1403,5.92,5.92,5.91,5.91,-0.00168918918918914,2.85336011687348e-06,0.00527776286176551,183,2.88402342172979e-05,0.00692165621215149,0.00143979021867297
2017-08-24,1404,5.92,5.92,5.91,5.91,0,0,0.00527776286176551,184,2.8683493813943e-05,0.00688403851534632,0.00143585255089492
2017-08-24,1405,5.91,5.91,5.9,5.9,-0.00169204737732653,2.8630243271176e-06,0.00358571548443898,185,1.93822458618323e-05,0.00465173900683976,0.00143752313035115
2017-08-24,1406,5.9,5.92,5.9,5.91,0.00169491525423715,2.87273771904578e-06,0.00528063073867613,186,2.83904878423448e-05,0.00681371708216275,0.00143888715127552
2017-08-24,1407,5.91,5.92,5.9,5.91,0,0,0.00528063073867613,187,2.8238667051744e-05,0.00677728009241856,0.00143501546396655
2017-08-24,1408,5.91,5.92,5.91,5.91,0,0,0.00528063073867613,188,2.80884613759369e-05,0.00674123073022484,0.00143117486272626
2017-08-24,1409,5.91,5.91,5.9,5.91,0,0,0.00528063073867613,189,2.79398451781806e-05,0.00670556284276334,0.00142736493378062
2017-08-24,1410,5.91,5.92,5.91,5.91,0,0,0.00528063073867613,190,2.77927933614533e-05,0.00667027040674879,0.00142358527102542
2017-08-24,1411,5.91,5.92,5.91,5.91,0,0,0.00528063073867613,191,2.76472813543253e-05,0.00663534752503807,0.0014198354758444
2017-08-24,1412,5.92,5.92,5.91,5.92,0.00169204737732653,2.8630243271176e-06,0.00697267811600266,192,3.63160318541805e-05,0.00871584764500333,0.00142119893954134
2017-08-24,1413,5.91,5.92,5.91,5.91,-0.00168918918918914,2.85336011687348e-06,0.00528348892681352,193,2.73755902943706e-05,0.00657014167064893,0.00142292423523151
2017-08-24,1414,5.92,5.92,5.91,5.92,0.00169204737732653,2.8630243271176e-06,0.00697553630414005,194,3.59563727017528e-05,0.00862952944842068,0.00142425658597598
2017-08-24,1415,5.92,5.92,5.91,5.92,0,0,0.00697553630414005,195,3.57719810468721e-05,0.00858527545124929,0.00142058341255115
2017-08-24,1416,5.92,5.92,5.91,5.91,-0.00168918918918914,2.85336011687348e-06,0.00528634711495091,196,2.69711587497495e-05,0.00647307809993989,0.00142228312838827
2017-08-24,1417,5.92,5.92,5.91,5.91,0,0,0.00528634711495091,197,2.68342493144716e-05,0.00644021983547319,0.00141865151680824
2017-08-24,1418,5.91,5.92,5.91,5.92,0.00169204737732653,2.8630243271176e-06,0.00697839449227744,198,3.52444166276638e-05,0.00845865999063932,0.00141998617774887
2017-08-24,1419,5.92,5.92,5.9,5.91,-0.00168918918918914,2.85336011687348e-06,0.0052892053030883,199,2.65789211210467e-05,0.00637894106905121,0.00142166106246681
2017-08-24,1420,5.91,5.91,5.9,5.91,0,0,0.0052892053030883,200,2.64460265154415e-05,0.00634704636370595,0.00141808579639345
2017-08-24,1421,5.9,5.91,5.9,5.91,0,0,0.0052892053030883,201,2.63144542442204e-05,0.00631546901861289,0.00141453736920131
2017-08-24,1422,5.9,5.91,5.9,5.9,-0.00169204737732653,2.8630243271176e-06,0.00359715792576176,202,1.78077125037711e-05,0.00427385100090506,0.00141618460073873
2017-08-24,1423,5.9,5.91,5.9,5.9,0,0,0.00359715792576176,203,1.77199897820776e-05,0.00425279754769864,0.00141267539706546
2017-08-24,1424,5.91,5.91,5.9,5.9,0,0,0.00359715792576176,204,1.76331270870675e-05,0.00423195050089619,0.00140919215146365
2017-08-24,1425,5.9,5.91,5.9,5.9,0,0,0.00359715792576176,205,1.75471118329842e-05,0.00421130683991621,0.00140573454547729
2017-08-24,1426,5.9,5.92,5.9,5.91,0.00169491525423715,2.87273771904578e-06,0.00529207317999891,206,2.56896756310627e-05,0.00616552215145504,0.00140716318454435
2017-08-24,1427,5.91,5.92,5.91,5.91,0,0,0.00529207317999891,207,2.55655709178691e-05,0.00613573702028859,0.0014037447204827
2017-08-24,1428,5.91,5.92,5.9,5.9,-0.00169204737732653,2.8630243271176e-06,0.00360002580267238,208,1.73078163590018e-05,0.00415387592616044,0.00140540511826142
2017-08-24,1429,5.9,5.91,5.9,5.9,0,0,0.00360002580267238,209,1.72250038405377e-05,0.00413400092172905,0.00140202318138847
2017-08-24,1430,5.91,5.91,5.9,5.9,0,0,0.00360002580267238,210,1.71429800127256e-05,0.00411431520305415,0.00139866554228427
2017-08-24,1431,5.9,5.92,5.9,5.91,0.00169491525423715,2.87273771904578e-06,0.00529494105690953,211,2.50945073787182e-05,0.00602268177089236,0.00140010378268258
2017-08-24,1432,5.9,5.92,5.9,5.91,0,0,0.00529494105690953,212,2.4976137060894e-05,0.00599427289461456,0.00139678312416023
2017-08-24,1433,5.9,5.92,5.9,5.91,0,0,0.00529494105690953,213,2.48588782014532e-05,0.00596613076834877,0.00139348598120684
2017-08-24,1434,5.91,5.92,5.91,5.92,0.00169204737732653,2.8630243271176e-06,0.00698698843423606,214,3.26494786646545e-05,0.00783587487951708,0.00139487459381118
2017-08-24,1435,5.91,5.92,5.91,5.91,-0.00168918918918914,2.85336011687348e-06,0.00529779924504692,215,2.46409267211485e-05,0.00591382241307563,0.00139655741987161
2017-08-24,1436,5.94,5.94,5.91,5.94,0.00507614213197982,2.57672189440606e-05,0.0103739413770267,216,4.80275063751238e-05,0.0115266015300297,0.00143507437497737
2017-08-24,1437,5.92,5.94,5.92,5.94,0,0,0.0103739413770267,217,4.78061814609527e-05,0.0114734835506287,0.00143175230192853
2017-08-24,1438,5.94,5.94,5.92,5.92,-0.00336700336700346,1.13367116734127e-05,0.00700693801002328,218,3.2141917477171e-05,0.00771406019452104,0.00144705166493461
2017-08-24,1439,5.92,5.92,5.91,5.91,-0.00168918918918914,2.85336011687348e-06,0.00531774882083413,219,2.42819580860006e-05,0.00582766994064015,0.00144840698675155
2017-08-24,1440,5.92,5.92,5.91,5.92,0.00169204737732653,2.8630243271176e-06,0.00700979619816067,220,3.18627099916394e-05,0.00764705039799345,0.00144946415672762
2017-08-24,1441,5.92,5.92,5.91,5.92,0,0,0.00700979619816067,221,3.17185348333062e-05,0.00761244835999348,0.00144616775629628
2017-08-24,1442,5.92,5.93,5.92,5.93,0.00168918918918926,2.85336011687385e-06,0.00869898538734992,222,3.91846188619366e-05,0.00940430852686478,0.00144717401883074
2017-08-24,1443,5.93,5.94,5.93,5.94,0.00168634064080964,2.84374475684625e-06,0.0103853260281596,223,4.65709687361415e-05,0.011177032496674,0.00144811783730814
2017-08-24,1444,5.94,5.95,5.94,5.94,0,0,0.0103853260281596,224,4.63630626257123e-05,0.011127135030171,0.00144487063873112
2017-08-24,1445,5.94,5.95,5.94,5.94,0,0,0.0103853260281596,225,4.6157004569598e-05,0.0110776810967035,0.00144164518689167
2017-08-24,1446,5.94,5.95,5.93,5.94,0,0,0.0103853260281596,226,4.59527700361042e-05,0.011028664808665,0.00143844124013478
2017-08-24,1447,5.94,5.94,5.93,5.93,-0.00168350168350184,2.83417791835354e-06,0.00870182434465772,227,3.8334027950034e-05,0.00920016670800816,0.00143983822028871
2017-08-24,1448,5.94,5.95,5.93,5.95,0.00337268128161905,1.13749790273835e-05,0.0120745056262768,228,5.29583580099858e-05,0.0127100059223966,0.001453534982735
2017-08-24,1449,5.95,5.95,5.94,5.94,-0.00168067226890756,2.82465927547488e-06,0.0103938333573692,229,4.53879185911319e-05,0.0108931004618717,0.001454861430905
2017-08-24,1450,5.94,5.95,5.94,5.94,0,0,0.0103938333573692,230,4.51905798146487e-05,0.0108457391555157,0.00145168448708684
2017-08-24,1451,5.94,5.95,5.93,5.93,-0.00168350168350184,2.83417791835354e-06,0.00871033167386737,231,3.77070635232354e-05,0.00904969524557648,0.00145298382334222
2017-08-24,1452,5.94,5.94,5.92,5.93,0,0,0.00871033167386737,232,3.75445330770145e-05,0.00901068793848348,0.00144983753918921
2017-08-24,1453,5.92,5.93,5.92,5.92,-0.00168634064080941,2.8437447568455e-06,0.00702399103305795,233,3.01458842620513e-05,0.00723501222289231,0.00145111089916915
2017-08-24,1454,5.92,5.93,5.92,5.92,0,0,0.00702399103305795,234,3.00170556968289e-05,0.00720409336723893,0.00144799491996683
2017-08-24,1455,5.92,5.92,5.91,5.92,0,0,0.00702399103305795,235,2.98893235449275e-05,0.00717343765078259,0.0014448989278698
2017-08-24,1456,5.92,5.93,5.91,5.92,0,0,0.00702399103305795,236,2.97626738688896e-05,0.00714304172853351,0.00144182271011216
2017-08-24,1457,5.93,5.93,5.91,5.93,0.00168918918918926,2.85336011687385e-06,0.00871318022224721,237,3.67644735115916e-05,0.00882347364278198,0.00144279693698725
2017-08-24,1458,5.93,5.93,5.91,5.91,-0.00337268128161883,1.1374979027382e-05,0.00534049894062838,238,2.24390711791108e-05,0.0053853770829866,0.00145661295317642
2017-08-24,1459,5.92,5.93,5.92,5.92,0.00169204737732653,2.8630243271176e-06,0.00703254631795491,239,2.94248799914431e-05,0.00706197119794636,0.00145755619597356
2017-08-24,1500,5.92,5.92,5.91,5.92,0,0,0.00703254631795491,240,2.93022763248121e-05,0.00703254631795491,0.00145450495906121
