2019-03-06T09:20:00.815 	 12879.6
2019-03-06T09:20:01.815 	 12879.6
2019-03-06T09:20:02.815 	 12879.6
2019-03-06T09:20:03.815 	 12879.6
2019-03-06T09:20:04.818 	 12879.6
2019-03-06T09:20:05.815 	 12879.6
2019-03-06T09:20:06.815 	 12879.6
2019-03-06T09:20:07.815 	 12879.6
2019-03-06T09:20:08.815 	 12879.6
2019-03-06T09:20:09.815 	 12879.6
2019-03-06T09:20:10.815 	 12879.6
2019-03-06T09:20:11.815 	 12879.6
2019-03-06T09:20:12.815 	 12879.6
2019-03-06T09:20:13.815 	 12879.6
2019-03-06T09:20:14.815 	 12879.6
2019-03-06T09:20:15.815 	 12879.6
2019-03-06T09:20:16.815 	 12879.6
2019-03-06T09:20:17.815 	 12879.6
2019-03-06T09:20:18.815 	 12879.6
2019-03-06T09:20:19.815 	 12879.6
2019-03-06T09:20:20.815 	 12879.6
2019-03-06T09:20:21.815 	 12879.6
2019-03-06T09:20:22.815 	 12879.6
2019-03-06T09:20:23.815 	 12879.6
2019-03-06T09:20:24.815 	 12879.6
2019-03-06T09:20:25.815 	 12879.6
2019-03-06T09:20:26.815 	 12879.6
2019-03-06T09:20:27.815 	 12879.6
2019-03-06T09:20:28.815 	 12879.6
2019-03-06T09:20:29.815 	 12879.6
2019-03-06T09:20:30.815 	 12879.6
2019-03-06T09:20:31.815 	 12879.6
2019-03-06T09:20:32.815 	 12879.6
2019-03-06T09:20:33.815 	 12879.6
2019-03-06T09:20:34.815 	 12879.6
2019-03-06T09:20:35.815 	 12879.6
2019-03-06T09:20:36.815 	 12879.6
2019-03-06T09:20:37.815 	 12879.6
2019-03-06T09:20:38.815 	 12879.6
2019-03-06T09:20:39.815 	 12879.6
2019-03-06T09:20:40.815 	 12879.6
2019-03-06T09:20:41.815 	 12879.6
2019-03-06T09:20:42.815 	 12879.6
2019-03-06T09:20:43.815 	 12879.6
2019-03-06T09:20:44.815 	 12879.6
2019-03-06T09:20:45.815 	 12879.6
2019-03-06T09:20:46.815 	 12879.6
2019-03-06T09:20:47.815 	 12879.6
2019-03-06T09:20:48.815 	 12879.6
2019-03-06T09:20:49.815 	 12879.6
2019-03-06T09:20:50.815 	 12879.6
2019-03-06T09:20:51.815 	 12879.6
2019-03-06T09:20:52.815 	 12879.6
2019-03-06T09:20:53.815 	 12879.6
2019-03-06T09:20:54.815 	 12879.6
2019-03-06T09:20:55.815 	 12879.6
2019-03-06T09:20:56.815 	 12879.6
2019-03-06T09:20:57.815 	 12879.6
2019-03-06T09:20:58.815 	 12879.6
2019-03-06T09:20:59.815 	 12879.6
2019-03-06T09:21:00.815 	 12879.6
2019-03-06T09:21:01.815 	 12879.6
2019-03-06T09:21:02.815 	 12879.6
2019-03-06T09:21:03.815 	 12879.6
2019-03-06T09:21:04.815 	 12879.6
2019-03-06T09:21:05.815 	 12879.6
2019-03-06T09:21:06.815 	 12879.6
2019-03-06T09:21:07.815 	 12879.6
2019-03-06T09:21:08.815 	 12879.6
2019-03-06T09:21:09.815 	 12879.6
2019-03-06T09:21:10.815 	 12879.6
2019-03-06T09:21:11.815 	 12879.6
2019-03-06T09:21:12.815 	 12879.6
2019-03-06T09:21:13.815 	 12879.6
2019-03-06T09:21:14.815 	 12879.6
