2019-05-17T09:20:00.389 	 13065.73
2019-05-17T09:20:01.389 	 13065.73
2019-05-17T09:20:02.389 	 13065.73
2019-05-17T09:20:03.389 	 13065.73
2019-05-17T09:20:04.389 	 13065.73
2019-05-17T09:20:05.389 	 13065.73
2019-05-17T09:20:06.389 	 13065.73
2019-05-17T09:20:07.389 	 13065.73
2019-05-17T09:20:08.389 	 13065.73
2019-05-17T09:20:09.389 	 13065.73
2019-05-17T09:20:10.389 	 13065.73
2019-05-17T09:20:11.389 	 13065.73
2019-05-17T09:20:12.389 	 13065.73
2019-05-17T09:20:13.389 	 13065.73
2019-05-17T09:20:14.389 	 13065.73
2019-05-17T09:20:15.389 	 13065.73
2019-05-17T09:20:16.389 	 13065.73
2019-05-17T09:20:17.389 	 13065.73
2019-05-17T09:20:18.389 	 13065.73
2019-05-17T09:20:19.389 	 13065.73
2019-05-17T09:20:20.389 	 13065.73
2019-05-17T09:20:21.389 	 13065.73
2019-05-17T09:20:22.389 	 13065.73
2019-05-17T09:20:23.389 	 13065.73
2019-05-17T09:20:24.389 	 13065.73
2019-05-17T09:20:25.389 	 13065.73
2019-05-17T09:20:26.389 	 13065.73
2019-05-17T09:20:27.389 	 13065.73
2019-05-17T09:20:28.389 	 13065.73
2019-05-17T09:20:29.389 	 13065.73
2019-05-17T09:20:30.389 	 13065.73
2019-05-17T09:20:31.389 	 13065.73
2019-05-17T09:20:32.389 	 13065.73
2019-05-17T09:20:33.389 	 13065.73
2019-05-17T09:20:34.389 	 13065.73
2019-05-17T09:20:35.389 	 13065.73
2019-05-17T09:20:36.390 	 13065.73
2019-05-17T09:20:37.389 	 13065.73
2019-05-17T09:20:38.389 	 13065.73
2019-05-17T09:20:39.389 	 13065.73
2019-05-17T09:20:40.389 	 13065.73
2019-05-17T09:20:41.389 	 13065.73
2019-05-17T09:20:42.389 	 13065.73
2019-05-17T09:20:43.389 	 13065.73
2019-05-17T09:20:44.389 	 13065.73
2019-05-17T09:20:45.389 	 13065.73
2019-05-17T09:20:46.389 	 13065.73
2019-05-17T09:20:47.389 	 13065.73
2019-05-17T09:20:48.389 	 13065.73
2019-05-17T09:20:49.389 	 13065.73
2019-05-17T09:20:50.389 	 13065.73
2019-05-17T09:20:51.389 	 13065.73
2019-05-17T09:20:52.389 	 13065.73
2019-05-17T09:20:53.389 	 13065.73
2019-05-17T09:20:54.389 	 13065.73
2019-05-17T09:20:55.389 	 13065.73
2019-05-17T09:20:56.389 	 13065.73
2019-05-17T09:20:57.389 	 13065.73
2019-05-17T09:20:58.389 	 13065.73
2019-05-17T09:20:59.389 	 13065.73
2019-05-17T09:21:00.389 	 13065.73
2019-05-17T09:21:01.389 	 13065.73
2019-05-17T09:21:02.389 	 13065.73
2019-05-17T09:21:03.389 	 13065.73
2019-05-17T09:21:04.389 	 13065.73
2019-05-17T09:21:05.389 	 13065.73
2019-05-17T09:21:06.389 	 13065.73
2019-05-17T09:21:07.389 	 13065.73
